164648,4 4 1 4 4 4 4 1 4 4 4 2 1 1 1 1 4 18 19 1 2 4 4 1 1 4 1 1 5 5 1 1 1 1 1 2 1 251 1 4 1 19 0 1 1 19 0 1 1 1 1 1 179 1 1 1 2 4 1 1 1 19 0 0 19 1 1 2 1 1 1 1 1 1 1 0 6 0 2 6 1 2 1 206 2 2 1 0 1 1 2 5 2 2 2 1 2 1 2 2 2 1 2 2 1 1 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 2 1 2 1 1 2 3 2 3 2 32 1 1 13 13 13 13 13 13 13 13 13 13 13 13 1 0 0 1 13 13 13 13 1 13 1 1 13 13 13 13 13 13 13 13 13 13 1 13 13 13 13 13 13 13 13 13 13 13 13 1 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 1 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 1 13 13 13 206 13 13 13 13 13 13 13 13 13 206 0 13 13 1 13 1 1 59 301 1 254 0 0 1 1 0 365 162 100 89 1 1 1 1 4 1 1 46 1 1 1 1 1 67 1 218 151 389 1 30 30 1 1 1 1 237 689 214 1 1 1 1 1 368 214 214 1 1 299 1 1 214 214 214 214 295 1 1 1 1 214 266 384 385 1 98 384 196 241 158 251 262 1 1 9 1 1 25 1 1 284 188 239 188 1 1 188 188 1 1 188 1 196 284 258 196 98 98 338 342 202 303 1 1 384 1 176 193 384 1 384 1 384 384 1 1 206 295 1 128 1 1 303 266 338 214 1 0 1 0 1 2 1 266 1 1 1 1 0 0 1 0 1 1 0 0 1 36 1 98 36 0 1 1 1 0 1 1 0 27 0 27 27 0 13 13 13 13 56 13 13 13 13 13 13 13 13 0 13 1 1 0 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 0 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 0 0 1 0 0 1 0 1 1 0 1 0 1 0 94 94 0 1 1 0 94 1 0 1 0 1 0 0 1 1 0 0 1 0 94 0 1 0 1 0 1 94 0 1 38 38 1 0 38 0 1 1 0 0 0 1 10 10 0 1 0 1 1 0 0 1 0 1 1 0 3 1 0 34 0 1 266 29 0 1 3 17 0 1 0 17 1 1 0 0 0 2 1 2 0 2 2 1 0 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 11 11 0 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 1 9 87 0 0 1 0 1 1 0 15 1
147115,0 175 0 175 0 175 175 0 175 0 0 175 175 0 0 175 0 175 175 0 175 0 175 0 0 175 175 0 0 0 175 0 175 0 175 175 0 0 175 0 175 175 0 0 175 0 175 175 0 0 175 0 175 175 0 175 0 0 175 0 175 0 175 0 175 0 175 0 175 0 175 0 175 175 0 175 175 175 175 175 175 175 175 175 175 175 175 175 175 0 0 175 175 0 0 175 175 0 0 175 0 175 0 175 175 0 175 0 0 175 0 175 175 0 175 0 0 175 0 175 0 175 175 0 175 0 0 175 175 0 175 0 175 0 175 0 175 0 175 0 0 175 0 175 0 175 0 175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 23 0 0 23 23 0 0 23 0 23 0 23 23 0 23 0 0 23 23 0 23 0 23 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 0 0 10 10 0 10 0 0 10 10 0 0 10 10 0 0 10 0 10 0 10 0 10 0 10 0 10 10 0 10 0 10 0 10 0 0 10 10 0 0 10 0 10 10 0 10 0 10 10 0 0 10 0 34 0 34 34 0 0 34 34 0 34 0 34 0 34 0 34 0 0 34 0 34 34 0 0 34 34 0 0 34 0 34 34 0 34 0 34 0 34 0 34 0 34 0 0 34 10 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 11 11 0 0 11 6 0 6 11 0 11 6 6 11 0 6 11 0 6 11 6 0 11 11 6 0 6 11 0 11 6 0 0 11 6 11 6 0 0 11 6 6 0 11 6 0 11 11 0 6 6 11 0 11 0 6 0 11 6 11 6 0 11 6 0 11 0 6 0 11 6 0 11 6 6 11 0 6 0 11 0 6 11 0 11 6 6 0 11 11 6 0 0 11 6 0 6 11 6 0 6 6 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 0 6 0 0 6 6 0 6 6 6 0 0 6 6 0 6 6 0 6 0 6 6 0 6 0 6 0 6 0 6 6 0 6 6 0 0 6 37 0 6 37 6 0 37 6 6 37 37 0 6 6 37 0 0 37 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 35 0 0 35 0 15 15 0 15 0 15 0 15 0 15 0 15 0 0 15 15 0 15 0 0 15 0 15 15 0 15 0 0 15 0 15 0 15 15 0 15 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29433,0 0 1 0 0 0 6 0 0 0 0 9 11 0 0 11 9 9 0 9 0 9 0 1 0 9 9 0 9 9 9 5 9 48 9 0 9 1 0 5 0 0 9 0 0 142 0 0 9 0 6 43 5 273 0 0 2 0 2 0 22 1 1 117 0 1 0 1 5 17 0 0 0 0 5 0 5 0 0 0 0 48 61 0 61 61 61 0 48 3 0 43 0 9 0 6 21 0 6 39 39 39 0 0 39 0 0 0 0 39 0 0 6 0 0 73 0 5 5 73 0 73 0 0 73 1 73 0 0 0 0 0 0 48 0 0 6 6 0 6 0 5 0 1 10 0 1 10 0 1 9 1 1 1 1 0 48 0 0 1 1 1 0 0 0 0 5 1 0 0 0 0 1 1 1 0 1 1 39 0 39 0 0 39 39 0 5 5 48 1 48 2 1 1 0 1 0 0 48 48 0 0 48 0 9 142 0 0 6 0 0 48 0 12 0 0 48 0 48 32 1 32 48 0 48 2 2 0 0 0 0 0 0 0 2 2 2 0 0 2 2 0 2 9 67 48 0 1 9 0 2 0 0 43 0 9 1 1 1 1 1 0 1 1 9 1 0 1 1 1 1 46 9 212 1 0 1 1 67 1 0 1 0 1 8 8 0 1 0 1 142 1 1 1 1 0 1 1 1 1 1 1 1 8 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 48 1 0 6 3 1 1 0 33 23 0 1 1 48 0 23 1 1 9 1 1 142 48 1 1 1 0 23 0 0 0 0 0 0 0 0 0 0 1 11 2 0 1 11 0 1 48 48 0 48 8 0 48 2 6 0 8 0 48 2 48 6 9 0 0 2 48 2 48 48 0 2 0 1 1 0 0 57 0 0 0 1 1 0 1 1 1 1 1 0 0 12 0 0 0 0 0 1 0 1 0 0 0 5 5 0 0 0 50 1 0 0 0 25 36 2 1 25 1 1 1 36 25 48 6 0 25 1 27 0 1 6 122 26 60 58 1 1 1 0 1 0 0 1 0 1 1 0 1 0 6 1 1 0 12 1 0 1 0 1 1 1 0 1 1 48 1 0 1 1 1 1 1 0 11 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 1 1 38 0 1 0 1 48 1 48 1 1 48 0 1 1 1 1 1 1 1 1 1 1 1 1 10 0 1 1 10 0 1 1 19 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 34 1 34 0 0 10 48 10 19 1 0 10 1 17 0 1 1 2 19 1 2 19 0 0 0 2 0 2 2 2 2 2 2 2 2 2 48 48 2 2 0 19 2 2 128 128 48 19 207 2 48 0 2 0 0 0 2 1 0 1 48 0 0 0 0 0 0 0 11 11 0 0 6 8 8 2 0 0 43 43 43 43 43 43 43 0 43 43 43 0 37 148 148 43 43 17 0 43 165 65 65 206 188 52 5 234 0 0 0 0 0 19 0 0 4 110 0 110 110 35 0 1 1 0 0 35 35 0 1 0 1 0 0 0 0 0 15 48 0 15 0 1 0 6 16 0 0 22 22 22 0 0 0 0 0 0 0 1 44 0 42 1 1 1 1 1 1 0 1 0 1 1 0 0 1
881309,2 3 40 2 40 3 40 3 3 0 0 2 2 2 40 3 128 3 3 40 40 3 2 40 3 2 2 0 40 3 2 2 3 363 2 2 3 363 40 2 2 2 2 3 4 4 4 3 4 4 3 2 4 4 3 2 8 3 4 4 3 2 4 4 3 12 2 2 4 4 3 3 3 3 3 3 12 2 3 2 4 3 3 2 54 118 3 3 2 2 3 2 3 118 23 6 3 2 139 3 2 2 0 3 2 109 83 50 3 2 50 3 3 2 2 3 2 3 3 2 3 3 4 80 2 3 2 2 2 2 2 2 3 3 2 40 40 3 29 3 29 107 7 29 2 29 2 29 2 7 3 248 135 3 219 142 3 3 142 29 2 142 3 3 142 29 2 7 53 3 29 2 3 2 2 3 29 142 28 3 3 2 40 7 3 211 3 2 26 26 3 3 2 7 3 26 2 3 7 3 26 2 26 2 3 0 8 3 2 2 3 0 4 3 3 2 4 178 7 4 219 2 96 4 3 4 305 2 26 3 26 2 2 3 3 3 2 19 3 3 2 2 3 3 2 3 2 113 3 2 3 2 4 4 3 3 4 3 83 203 369 3 3 3 2 4 3 4 4 3 2 21 3 4 4 3 4 3 28 2 0 128 3 4 4 3 2 21 3 2 21 2 4 3 4 4 3 2 2 2 3 4 3 2 4 2 4 2 2 2 4 3 3 3 4 2 2 2 22 3 4 4 2 105 16 3 16 3 2 3 107 3 2 3 3 558 308 25 4 2 3 3 2 3 2 2 3 3 3 189 3 132 70 3 132 2 62 2 62 70 6 6 2 62 132 3 3 2 88 129 3 92 3 6 3 102 2 2 2 6 3 39 83 2 6 2 3 129 2 3 6 129 6 2 3 129 2 3
17975,0 1 1 0 1 1 0 1 1 0 1 41 0 1 1 0 0 1 0 1 0 97 0 142 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 46 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 2 286 8 1 1 1 1 1 11 1 0 1 0 1 1 0 8 54 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 3 3 1 0 1 3 6 1 0 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 2 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 38 1 1 1 1 1 1 1 1 1 1 1 3 1 0 0 10 1 10 0 1 1 1 0 10 10 0 1 0 1 3 0 1 100 1 100 100 1 1 100 100 1 1 100 1 100 1 100 11 1 100 1 11 0 0 10 1 0 100 1 100 1 1 237 125 11 2 1 1 100 100 100 100 100 1 100 17 0 1 1 1 17 0 1 1 0 1 1 0 1 100 1 100 1 100 100 1 100 100 0 100 1 100 1 1 100 100 100 100 1 100 0 1 100 1 0 100 1 0 1 100 1 5 1 100 1 100 1 100 1 1 100 100 1 100 1 1 100 100 1 1 100 100 1 1 0 1 1 1 1 1 1 1 43 15 0 3 1 1 1 1 1 0 1 1 1 1 43 1 43 1 1 0 1 1 1 1 1 1 1 0 1 1 45 0 0 0 45 1 1 1 1 1 1 0 1 1 1 0 1 0 1 42 44 1 1 1 0 1 3
3319,1 2 1 0 0 0 0 1 32 0 0 29 29 0 29 0 0 29 29 0 29 0 0 29 8 29 0 29 33 0 29 29 29 0 29 11 1 29 29 0 2 2 29 29 29 29 29 29 29 0 29 0 29 29 0 29 0 98 29 0 29 0 128 91 6 29 25 0 36 29 29 29 0 25 29 77 29 77 29 77 2 26 77 29 2 26 77 26 2 29 6 122 58 0 27 12 29 1 0 29 29 0 29 29 0 29 29 0 29 0 29 0 0 29 1 1 1 29 0 1 29 38 0 29 1 0 29 0 10 29 0 29 34 0 34 0 29 70 0 10 0 70 29 29 17 0 3 29 0 29 0 0 29 29 245 0 0 245 29 29 252 0 6 6 18 0 1 0 1 1 49 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 68 1 1 68 1 68 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 66 1 44 2 0 1 80 1 1 1 1
361989,1 0 1 1 0 1 67 1 0 1 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 3 0 1 1 1 3 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 10 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 171 171 1 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 33 1 1 0 1 23 1 1 1 1 0 1 1 0 1 0 1 1 1 1 9 1 1 9 1 1 0 11 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 2 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 36 1 1 1 0 1 36 1 1 1 1 0 0 27 1 0 1 1 0 27 1 1 27 0 0 1 1 54 1 1 0 0 3 1 1 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 38 1 1 38 1 0 1 0 1 1 1 1 1 1 1 0 10 1 1 1 1 0 10 1 1 1 0 1 1 1 34 0 1 1 1 1 0 34 1 0 10 1 1 1 1 1 1 0 1 1 0 1 0 17 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 37 1 148 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 68 1 1 68 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 35 1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 15 1 1 0 15 43 1 1 0 1 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0 1 4 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 0 22 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 0 2 1 1 0 1 1 0 1 2 1 1 0 1 0 1 0 1 0 1 1 1 0 55 1 0 1 1 0 1 1 0 66 1 1 1 1 66 0 1 1 1 1 66 1 1 0 42 1 0 1 44 1 1 1 80 145 0 1 1 1 1 1 1 1 1 1 80 1 1 0 1 1 1
589629,46 2 0 46 46 2 0 2 0 46 2 0 46 46 46 2 0 0 46 46 2 0 46 46 2 0 46 0 46 46 2 0 0 46 46 0 2 0 46 46 2 0 0 46 46 2 46 46 2 0 46 46 46 46 2 0 73 46 46 46 2 73 0 73 2 46 2 46 46 46 46 2 0 46 46 2 0 46 0 46 46 0 0 2 0 46 2 2 0 0 2 46 46 2 0 46 0 2 2 0 0 46 0 2 0 0 46 0 2 0 46 0 0 46 0 0 2 0 74 46 0 33 0 23 2 0 23 46 0 0 46 0 2 46 0 2 2 0 46 2 2 46 0 2 46 46 0 0 2 46 46 0 0 2 1 46 0 46 2 2 2 46 0 0 2 46 46 46 0 46 26 2 2 26 46 0 0 2 46 2 0 2 0 2 46 46 46 2 2 46 0 36 25 2 46 0 36 46 0 2 46 46 2 25 2 26 0 27 26 2 46 2 26 46 46 46 1 0 2 46 46 0 2 46 2 0 46 46 2 46 46 2 0 46 2 46 2 46 2 2 2 0 67 2 0 46 0 2 46 0 106 2 2 106 46 46 46 46 21 2 0 38 0 21 2 9 21 2 21 2 0 46 46 0 10 2 2 46 0 0 34 2 46 0 34 10 0 21 2 46 2 17 0 0 0 46 2 2 0 46 46 2 0 0 2 46 0 0 2 2 46 46 2 0 2 2 46 2 0 46 0 11 0 46 22 2 0 11 0 11 22 2 0 11 0 0 11 46 0 11 11 0 0 2 2 0 2 0 2 46 0 46 2 1 2 0 1 93 46 0 46 46 2 2 2 2 0 0 2 0 2 0 46 0 2 7 0 0 0 7 2 0 46 46 0 0 37 2 11 0 37 37 0 3 0 11 2 46 46 0 37 2 0 17 17 0 17 0 46 46 17 0 1 3 0 17 0 46 46 0 0 46 2 0 2 0 0 213 213 0 0 112 2 3 1 2 1 46 112 0 112 0 2 0 1 3 0 2 2 2 1 0 35 1 2 0 2 2 2 2 2 2 2 3 0 4 2 0 2 2 2 2 2 3 2 2 2 0 0 2 2 2 46 0 3 0 15 2 3 1 0 15 46 2 2 12 3 3 0 0 0 12 2 2 2 0 3 3 2 2 0 1 0 3 2 3 0 2 0 2 2 0 3 0 0 4 0 2 7 7 2 0 4 0 2 2 2 0 0 0 2 2 0 2 2 2 0 0 22 2 22 0 0 2 0 0 2 0 0 0 3 3 0 2 2 3 0 2 3 0 46 0 2 0 2 0 0 3 12 3 12 12 46 0 12 2 2 12 12 12 12 0 0 2 12 0 3 2 0 12 12 12 12 12 12 12 12 12 12 46 12 46 12 12 0 0 12 0 12 2 12 12 0 12 12 12 12 12 0 12 0 42 0 12 12 12 12 12 0 12 0 12 12 12 2 0 0 46 12
712490,1 0 1 1 1 0 2 0 4 1 56 1 0 1 0 56 1 0 0 1 26 1 26 1 1 179 26 26 1 26 1 0 1 0 26 0 90 0 1 0 1 0 1 26 0 0 1 1 0 1 0 1 0 6 1 0 1 0 0 0 1 1 0 0 1 32 1 0 0 1 1 0 26 0 0 56 5 0 1 26 1 0 1 26 1 0 0 1 6 1 56 6 1 56 23 0 6 0 1 6 0 0 6 6 0 11 1 0 26 11 1 26 6 0 0 8 1 0 1 26 6 1 1 6 0 56 6 0 1 0 6 0 6 6 6 0 1 26 1 1 6 6 0 1 26 0 0 0 0 0 6 6 0 0 0 0 0 0 6 91 0 0 91 6 56 56 56 1 36 0 25 26 36 25 0 0 25 56 25 56 56 25 0 0 26 6 0 25 1 0 1 25 0 0 25 0 25 25 1 25 0 27 0 26 1 27 0 0 27 1 0 0 0 1 0 1 6 6 0 6 0 1 6 0 62 0 1 0 1 1 0 6 0 56 6 60 56 9 0 9 23 6 60 23 0 6 23 44 1 0 0 6 44 23 26 0 26 0 6 44 0 1 44 6 0 0 0 26 0 1 6 0 0 0 1 6 1 0 0 6 1 1 1 1 1 0 1 0 1 1 26 0 6 0 1 6 0 0 0 0 38 0 1 6 38 0 0 1 0 38 0 0 6 0 0 1 0 0 10 0 6 1 10 0 0 0 10 0 10 10 0 6 0 34 0 6 0 34 10 0 6 0 0 6 0 10 17 0 0 0 17 17 0 1 1 0 17 17 1 1 1 1 1 0 1 17 6 0 6 0 0 1 2 1 6 0 0 6 6 0 0 0 6 0 0 1 0 0 1 0 1 1 0 8 0 5 0 0 6 0 0 6 0 0 1 0 1 0 6 0 0 0 1 6 6 0 89 1 0 37 37 0 37 6 0 17 0 6 33 33 1 0 1 68 0 6 0 6 6 0 6 33 0 0 6 0 6 6 33 0 110 6 0 1 15 15 0 6 6 0 6 6 0 35 0 0 0 64 23 6 0 23 6 0 0 0 0 6 0 0 15 7 6 0 15 6 15 6 0 6 1 43 0 1 0 15 6 85 0 6 6 0 0 6 0 6 6 0 6 6 0 6 0 6 0 1 6 0 0 0 6 0 6 0 6 0 6 0 0 0 6 6 0 4 4 0 6 0 4 0 0 6 0 0 0 0 53 173 6 0 0 0 1 0 0 33 6 0 22 6 44 7 6 0 22 22 22 0 5 6 0 0 0 0 0 0 6 0 6 0 0 0 0 0 41 15 0 0 0 0 0 0 0 2 0 2 0 0 7 0 0 6 0 6 0 0 6 6 6 0 0 6 6 0 42 42 1 42 0 0 6 0 0 6
18096,0 29 29 29 4 4 4 4 4 0 0 0 0 20 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 20 20 0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0 0 0 0 4 4 4 4 0 0 0 0 0 0 0 20 20 20 20 4 4 4 4 4 20 20 0 0 0 0 0 0 0 0 0 0 4 0 4 4 4 4 20 20 4 0 4 4 4 0 0 4 4 0 0 0 0 0 4 0 4 0 0 0 0 20 0 20 20 20 20 20 0 0 20 0 20 0 0 0 0 20 0 0 20 20 0 20 0 0 20 20 0 20 0 20 0 0 0 0 0 4 0 36 0 0 36 0 36 0 36 36 0 0 36 0 36 0 4 1 0 1 0 20 0 1 1 20 0 1 20 0 1 0 20 1 20 0 20 1 0 1 20 0 20 0 1 0 0 1 0 0 0 1 1 0 0 1 0 1 20 20 20 20 20 20 20 0 20 20 0 20 0 0 20 0 20 4 20 4 20 0 0 0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 0 4 0 0 4 0 4 0 4 4 0 4 0 0 4 0 4 4 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 49 4 4 49 0 20 7 0 0 0 0 0 4 4 49 4 49 4 4 4 4 4 4 20 4 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 6 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 4 4 0 4 0 0 4 4 0 4 0 0 4 0 4 0 4 0 4 0 0 0 0 0 0 0 0 64 6 23 0 64 6 23 0 64 23 6 0 23 0 6 64 23 64 0 6 23 64 0 6 0 6 23 64 23 64 6 0 23 0 6 64 64 23 0 6 0 55 55 6 23 64 6 55 55 6 20 6 6 6 6 6 55 6 55 55 6 6 55 6 6 6 6 6 6 55 20 55 0 15 20 15 20 0 55 15 0 55 55 55 0 15 55 0 15 0 6 55 20 55 0 0 55 4 20 0 55 20 0 55 55 4 20 0 55 20 0 4 0 4 20 0 20 4 55 20 20 55 0 4 55 20 0 0 4 20 0 4 55 0 55 20 0 4 0 4 4 0 0 20 0 20 20 4 0 0 4 0 4 20 55 20 0 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 55 0 0 0 0 0 0 0 55 20 55 55 55 55 55 0 223 20 20 223 223 20 223 20 20 223 20 223 20 223 20 0 0 20 42 42 0 20
